"","Item_Identifier","Item_Count","Outlet_Identifier","Outlet_Count","X","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Establishment_Year","Outlet_Size_High","Outlet_Size_Medium","Outlet_Size_Other","Outlet_Size_Small","Outlet_Location_Type_Tier 1","Outlet_Location_Type_Tier 2","Outlet_Location_Type_Tier 3","Outlet_Type_Grocery Store","Outlet_Type_Supermarket Type1","Outlet_Type_Supermarket Type2","Outlet_Type_Supermarket Type3","Item_Outlet_Sales","Outlet_Year","Item_Type_New_Drinks","Item_Type_New_Food","Item_Type_New_Non-Consumable"
"159","DRD12",8,"OUT045",1548,5309,6.96,0,0.077350112,"Soft Drinks",91.4146,2002,0,0,1,0,0,1,0,0,1,0,0,638.5022,11,1,0,0
"160","DRD12",8,"OUT035",1550,4443,6.96,0,0.077178965,"Soft Drinks",93.1146,2004,0,0,0,1,0,1,0,0,1,0,0,2189.1504,9,1,0,0
"161","DRD12",8,"OUT027",1559,5044,12.6,0,0.0540205365,"Soft Drinks",89.4146,1985,0,1,0,0,0,0,1,0,0,0,1,2645.2234,28,1,0,0
"162","DRD12",8,"OUT017",1543,5150,6.96,0,0.077630199,"Soft Drinks",90.9146,2007,0,0,1,0,0,1,0,0,1,0,0,1459.4336,6,1,0,0
"163","DRD12",8,"OUT010",925,13366,6.96,0,0.129206196,"Soft Drinks",89.5146,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,1,0,0
"164","DRD13",8,"OUT027",1559,7314,12.6,0,0.048841794,"Soft Drinks",64.7168,1985,0,1,0,0,0,0,1,0,0,0,1,3068.0064,28,1,0,0
"165","DRD13",8,"OUT013",1553,3340,15,0,0.049038621,"Soft Drinks",65.4168,1987,1,0,0,0,0,0,1,0,1,0,0,1661.8368,26,1,0,0
"166","DRD13",8,"OUT017",1543,323,15,0,0.049357077,"Soft Drinks",62.6168,2007,0,0,1,0,0,1,0,0,1,0,0,958.752,6,1,0,0
"167","DRD13",8,"OUT046",1550,12871,15,0,0.049079463,"Soft Drinks",65.2168,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,1,0,0
"168","DRD13",8,"OUT049",1550,8151,15,0,0.049155769,"Soft Drinks",65.2168,1999,0,1,0,0,1,0,0,0,1,0,0,958.752,14,1,0,0
"169","DRD13",8,"OUT035",1550,6583,15,0,0.049070183,"Soft Drinks",61.9168,2004,0,0,0,1,0,1,0,0,1,0,0,767.0016,9,1,0,0
"170","DRD13",8,"OUT045",1548,3861,15,0,0.049178998,"Soft Drinks",65.6168,2002,0,0,1,0,0,1,0,0,1,0,0,639.168,11,1,0,0
"171","DRD13",8,"OUT018",1546,8333,15,0,0.049279392,"Soft Drinks",65.7168,2009,0,1,0,0,0,0,1,0,0,1,0,575.2512,4,1,0,0
"172","DRD15",10,"OUT027",1559,9718,12.6,0,0.056520886,"Dairy",232.6642,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,1,0,0
"173","DRD15",10,"OUT017",1543,12044,10.6,0,0.057117184,"Dairy",232.4642,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,1,0,0
"174","DRD15",10,"OUT018",1546,9086,10.6,0,0.057027285,"Dairy",232.3642,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,1,0,0
"175","DRD15",10,"OUT049",1550,4215,10.6,0,0.056884225,"Dairy",231.9642,1999,0,1,0,0,1,0,0,0,1,0,0,3020.7346,14,1,0,0
"176","DRD15",10,"OUT019",880,2951,12.6,0,0.099442329,"Dairy",233.1642,1985,0,0,0,1,1,0,0,1,0,0,0,697.0926,28,1,0,0
"177","DRD15",10,"OUT010",925,6160,10.6,0,0.095064731,"Dairy",232.4642,1998,0,0,1,0,0,0,1,1,0,0,0,697.0926,15,1,0,0
"178","DRD15",10,"OUT046",1550,3947,10.6,0,0.056795923,"Dairy",232.8642,1997,0,0,0,1,1,0,0,0,1,0,0,3485.463,16,1,0,0
"179","DRD15",10,"OUT045",1548,1192,10.6,0,0.056911107,"Dairy",233.9642,2002,0,0,1,0,0,1,0,0,1,0,0,3717.8272,11,1,0,0
"180","DRD15",10,"OUT035",1550,3279,10.6,0,0.056785183,"Dairy",231.9642,2004,0,0,0,1,0,1,0,0,1,0,0,2091.2778,9,1,0,0
"181","DRD15",10,"OUT013",1553,4080,10.6,0,0.056748659,"Dairy",233.6642,1987,1,0,0,0,0,0,1,0,1,0,0,3950.1914,26,1,0,0
"182","DRD24",10,"OUT045",1548,8725,13.85,0,0.030857538,"Soft Drinks",140.6154,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,1,0,0
"183","DRD24",10,"OUT010",925,5835,13.85,0,0.051544658,"Soft Drinks",142.5154,1998,0,0,1,0,0,0,1,1,0,0,0,141.8154,15,1,0,0
"184","DRD24",10,"OUT049",1550,7984,13.85,0,0.030842963,"Soft Drinks",143.1154,1999,0,1,0,0,1,0,0,0,1,0,0,2552.6772,14,1,0,0
"185","DRD24",10,"OUT013",1553,1931,13.85,0,0.030769458,"Soft Drinks",141.7154,1987,1,0,0,0,0,0,1,0,1,0,0,2978.1234,26,1,0,0
"186","DRD24",10,"OUT046",1550,1370,13.85,0,0.030795085,"Soft Drinks",143.3154,1997,0,0,0,1,1,0,0,0,1,0,0,1985.4156,16,1,0,0
"187","DRD24",10,"OUT035",1550,10625,13.85,0,0.030789262,"Soft Drinks",142.5154,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,1,0,0
"188","DRD24",10,"OUT018",1546,3439,13.85,0,0.030920531,"Soft Drinks",141.0154,2009,0,1,0,0,0,0,1,0,0,1,0,1701.7848,4,1,0,0
"189","DRD24",10,"OUT027",1559,3095,12.6,0,0.030645958,"Soft Drinks",141.7154,1985,0,1,0,0,0,0,1,0,0,0,1,2694.4926,28,1,0,0
"190","DRD24",10,"OUT017",1543,159,13.85,0,0.030969274,"Soft Drinks",140.9154,2007,0,0,1,0,0,1,0,0,1,0,0,1701.7848,6,1,0,0
"191","DRD24",10,"OUT019",880,12195,12.6,0,0.053918218,"Soft Drinks",143.3154,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,1,0,0
"192","DRD25",10,"OUT010",925,5763,6.135,0,0.132183029,"Soft Drinks",115.086,1998,0,0,1,0,0,0,1,1,0,0,0,452.744,15,1,0,0
"193","DRD25",10,"OUT018",1546,7605,6.135,0,0.079293753,"Soft Drinks",111.286,2009,0,1,0,0,0,0,1,0,0,1,0,2263.72,4,1,0,0
"194","DRD25",10,"OUT013",1553,12438,6.135,0,0.078906336,"Soft Drinks",112.386,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,1,0,0
"195","DRD25",10,"OUT019",880,2767,12.6,0,0.138269873,"Soft Drinks",111.686,1985,0,0,0,1,1,0,0,1,0,0,0,452.744,28,1,0,0
"196","DRD25",10,"OUT017",1543,12530,6.135,0,0.079418753,"Soft Drinks",111.886,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,1,0,0
"197","DRD25",10,"OUT046",1550,8072,6.135,0,0.0540205365,"Soft Drinks",114.286,1997,0,0,0,1,1,0,0,0,1,0,0,2376.906,16,1,0,0
"198","DRD25",10,"OUT027",1559,4194,12.6,0,0.078589629,"Soft Drinks",113.286,1985,0,1,0,0,0,0,1,0,0,0,1,2716.464,28,1,0,0
"199","DRD25",10,"OUT045",1548,2213,6.135,0,0.079132212,"Soft Drinks",112.686,2002,0,0,1,0,0,1,0,0,1,0,0,2942.836,11,1,0,0
"200","DRD25",10,"OUT035",1550,3021,6.135,0,0.078957122,"Soft Drinks",111.986,2004,0,0,0,1,0,1,0,0,1,0,0,1697.79,9,1,0,0
"201","DRD25",10,"OUT049",1550,4887,6.135,0,0.079094835,"Soft Drinks",114.386,1999,0,1,0,0,1,0,0,0,1,0,0,1018.674,14,1,0,0
"202","DRD27",9,"OUT049",1550,3729,18.75,0,0.023876985,"Dairy",97.4042,1999,0,1,0,0,1,0,0,0,1,0,0,2281.6966,14,1,0,0
"203","DRD27",9,"OUT017",1543,2274,18.75,0,0.023974769,"Dairy",99.0042,2007,0,0,1,0,0,1,0,0,1,0,0,694.4294,6,1,0,0
"204","DRD27",9,"OUT035",1550,9733,18.75,0,0.023835413,"Dairy",99.1042,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,1,0,0
"205","DRD27",9,"OUT045",1548,3822,18.75,0,0.0540205365,"Dairy",97.9042,2002,0,0,1,0,0,1,0,0,1,0,0,1686.4714,11,1,0,0
"206","DRD27",9,"OUT019",880,7603,12.6,0,0.041740624,"Dairy",98.3042,1985,0,0,0,1,1,0,0,1,0,0,0,198.4084,28,1,0,0
"207","DRD27",9,"OUT027",1559,12409,12.6,0,0.023724475,"Dairy",98.7042,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,1,0,0
"208","DRD27",9,"OUT018",1546,11579,18.75,0,0.023937034,"Dairy",100.4042,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,1,0,0
"209","DRD27",9,"OUT013",1553,6048,18.75,0,0.023820082,"Dairy",97.6042,1987,1,0,0,0,0,0,1,0,1,0,0,1488.063,26,1,0,0
"210","DRD27",9,"OUT046",1550,10417,18.75,0,0.0540205365,"Dairy",99.3042,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,1,0,0
"211","DRD37",9,"OUT013",1553,3797,9.8,0,0.013830218,"Soft Drinks",45.306,1987,1,0,0,0,0,0,1,0,1,0,0,1304.968,26,1,0,0
"212","DRD37",9,"OUT045",1548,4324,9.8,0,0.013869809,"Soft Drinks",47.406,2002,0,0,1,0,0,1,0,0,1,0,0,978.726,11,1,0,0
"213","DRD37",9,"OUT018",1546,518,9.8,0,0.013898123,"Soft Drinks",46.506,2009,0,1,0,0,0,0,1,0,0,1,0,372.848,4,1,0,0
"214","DRD37",9,"OUT017",1543,1687,9.8,0,0.013920032,"Soft Drinks",45.006,2007,0,0,1,0,0,1,0,0,1,0,0,792.302,6,1,0,0
"215","DRD37",9,"OUT046",1550,7909,9.8,0,0.013841737,"Soft Drinks",45.206,1997,0,0,0,1,1,0,0,0,1,0,0,1211.756,16,1,0,0
"216","DRD37",9,"OUT010",925,4448,9.8,0,0.02316823,"Soft Drinks",47.506,1998,0,0,1,0,0,0,1,1,0,0,0,186.424,15,1,0,0
"217","DRD37",9,"OUT027",1559,9473,12.6,0,0.013774708,"Soft Drinks",45.106,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,1,0,0
"218","DRD37",9,"OUT035",1550,13750,9.8,0,0.0540205365,"Soft Drinks",48.006,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,1,0,0
"219","DRD37",9,"OUT049",1550,7123,9.8,0,0.013863257,"Soft Drinks",45.106,1999,0,1,0,0,1,0,0,0,1,0,0,1398.18,14,1,0,0
"220","DRD49",8,"OUT046",1550,3290,9.895,0,0.167831064,"Soft Drinks",237.4564,1997,0,0,0,1,1,0,0,0,1,0,0,715.0692,16,1,0,0
"221","DRD49",8,"OUT049",1550,12785,9.895,0,0.168091997,"Soft Drinks",236.4564,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,1,0,0
"222","DRD49",8,"OUT018",1546,12522,9.895,0,0.168514737,"Soft Drinks",238.1564,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,1,0,0
"223","DRD49",8,"OUT017",1543,2973,9.895,0,0.168780385,"Soft Drinks",236.8564,2007,0,0,1,0,0,1,0,0,1,0,0,4767.128,6,1,0,0
"224","DRD49",8,"OUT035",1550,814,9.895,0,0.167799329,"Soft Drinks",239.4564,2004,0,0,0,1,0,1,0,0,1,0,0,5243.8408,9,1,0,0
"225","DRD49",8,"OUT045",1548,5018,9.895,0,0.16817143,"Soft Drinks",237.7564,2002,0,0,1,0,0,1,0,0,1,0,0,3813.7024,11,1,0,0
"226","DRD49",8,"OUT027",1559,13903,12.6,0,0.167018335,"Soft Drinks",237.9564,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,1,0,0
"227","DRD49",8,"OUT013",1553,9186,9.895,0,0.167691399,"Soft Drinks",236.4564,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,1,0,0
"228","DRD60",9,"OUT049",1550,7698,15.7,0,0.037289996,"Soft Drinks",182.7634,1999,0,1,0,0,1,0,0,0,1,0,0,3453.5046,14,1,0,0
"229","DRD60",9,"OUT018",1546,7539,15.7,0,0.037383778,"Soft Drinks",179.7634,2009,0,1,0,0,0,0,1,0,0,1,0,1817.634,4,1,0,0
"230","DRD60",9,"OUT046",1550,6932,15.7,0,0.03723211,"Soft Drinks",183.1634,1997,0,0,0,1,1,0,0,0,1,0,0,5634.6654,16,1,0,0
"231","DRD60",9,"OUT035",1550,1738,15.7,0,0.03722507,"Soft Drinks",182.4634,2004,0,0,0,1,0,1,0,0,1,0,0,1999.3974,9,1,0,0
"232","DRD60",9,"OUT027",1559,11612,12.6,0,0.037051812,"Soft Drinks",182.8634,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,1,0,0
"233","DRD60",9,"OUT017",1543,8825,15.7,0,0.03744271,"Soft Drinks",181.1634,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,1,0,0
"234","DRD60",9,"OUT019",880,834,12.6,0,0.065188619,"Soft Drinks",181.1634,1985,0,0,0,1,1,0,0,1,0,0,0,181.7634,28,1,0,0
"235","DRD60",9,"OUT045",1548,11505,15.7,0,0.037307618,"Soft Drinks",181.7634,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,1,0,0
"236","DRD60",9,"OUT013",1553,7224,15.7,0,0.037201127,"Soft Drinks",181.7634,1987,1,0,0,0,0,0,1,0,1,0,0,2544.6876,26,1,0,0
"237","DRE01",9,"OUT027",1559,10711,12.6,0,0.166345741,"Soft Drinks",241.5512,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,1,0,0
"238","DRE01",9,"OUT018",1546,10121,10.1,0,0.167836117,"Soft Drinks",241.0512,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,1,0,0
"239","DRE01",9,"OUT045",1548,12531,10.1,0,0.167494193,"Soft Drinks",241.8512,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,1,0,0
"240","DRE01",9,"OUT049",1550,11936,10.1,0,0.16741508,"Soft Drinks",241.2512,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,1,0,0
"241","DRE01",9,"OUT035",1550,8950,10.1,0,0.167123591,"Soft Drinks",243.5512,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,1,0,0
"242","DRE01",9,"OUT013",1553,9939,10.1,0,0.167016095,"Soft Drinks",241.5512,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,1,0,0
"243","DRE01",9,"OUT017",1543,12798,10.1,0,0.168100696,"Soft Drinks",242.8512,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,1,0,0
"244","DRE01",9,"OUT010",925,7006,10.1,0,0.279783532,"Soft Drinks",241.8512,1998,0,0,1,0,0,0,1,1,0,0,0,484.7024,15,1,0,0
"245","DRE01",9,"OUT046",1550,3596,10.1,0,0.167155198,"Soft Drinks",241.7512,1997,0,0,0,1,1,0,0,0,1,0,0,5331.7264,16,1,0,0
"246","DRE03",9,"OUT049",1550,5750,19.6,0,0.024264569,"Dairy",46.5718,1999,0,1,0,0,1,0,0,0,1,0,0,1607.2412,14,1,0,0
"247","DRE03",9,"OUT013",1553,8770,19.6,0,0.024206741,"Dairy",47.0718,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,1,0,0
"248","DRE03",9,"OUT045",1548,7490,19.6,0,0.024276035,"Dairy",45.3718,2002,0,0,1,0,0,1,0,0,1,0,0,614.5334,11,1,0,0
"249","DRE03",9,"OUT046",1550,1531,19.6,0,0.024226902,"Dairy",48.7718,1997,0,0,0,1,1,0,0,0,1,0,0,236.359,16,1,0,0
"250","DRE03",9,"OUT035",1550,2820,19.6,0,0.024222321,"Dairy",45.5718,2004,0,0,0,1,0,1,0,0,1,0,0,945.436,9,1,0,0
"251","DRE03",9,"OUT017",1543,2141,19.6,0,0.024363939,"Dairy",46.3718,2007,0,0,1,0,0,1,0,0,1,0,0,661.8052,6,1,0,0
"252","DRE03",9,"OUT018",1546,2722,19.6,0,0.024325592,"Dairy",48.5718,2009,0,1,0,0,0,0,1,0,0,1,0,425.4462,4,1,0,0
"253","DRE03",9,"OUT010",925,4926,19.6,0,0.040550868,"Dairy",45.5718,1998,0,0,1,0,0,0,1,1,0,0,0,47.2718,15,1,0,0
"254","DRE03",9,"OUT027",1559,14189,12.6,0,0.024109582,"Dairy",46.0718,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,1,0,0
"255","DRE12",8,"OUT035",1550,3078,4.59,0,0.070767174,"Soft Drinks",111.986,2004,0,0,0,1,0,1,0,0,1,0,0,792.302,9,1,0,0
"256","DRE12",8,"OUT017",1543,9827,4.59,0,0.071180921,"Soft Drinks",114.186,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,1,0,0
"257","DRE12",8,"OUT049",1550,1083,4.59,0,0.070890602,"Soft Drinks",111.686,1999,0,1,0,0,1,0,0,0,1,0,0,1584.604,14,1,0,0
"258","DRE12",8,"OUT045",1548,7985,4.59,0,0.0540205365,"Soft Drinks",111.186,2002,0,0,1,0,0,1,0,0,1,0,0,1245.046,11,1,0,0
"259","DRE12",8,"OUT018",1546,10901,4.59,0,0.071068888,"Soft Drinks",113.086,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,1,0,0
"260","DRE12",8,"OUT013",1553,6433,4.59,0,0.070721656,"Soft Drinks",113.286,1987,1,0,0,0,0,0,1,0,1,0,0,1471.418,26,1,0,0
"261","DRE12",8,"OUT027",1559,885,12.6,0,0.0704378,"Soft Drinks",112.886,1985,0,1,0,0,0,0,1,0,0,0,1,2942.836,28,1,0,0
"262","DRE12",8,"OUT046",1550,1516,4.59,0,0.070780558,"Soft Drinks",114.586,1997,0,0,0,1,1,0,0,0,1,0,0,1245.046,16,1,0,0
"263","DRE13",10,"OUT049",1550,2699,6.28,0,0.027748176,"Soft Drinks",86.5198,1999,0,1,0,0,1,0,0,0,1,0,0,1395.5168,14,1,0,0
"264","DRE13",10,"OUT035",1550,755,6.28,0,0.027699863,"Soft Drinks",87.9198,2004,0,0,0,1,0,1,0,0,1,0,0,1221.0772,9,1,0,0
"265","DRE13",10,"OUT045",1548,1235,6.28,0,0.027761289,"Soft Drinks",85.8198,2002,0,0,1,0,0,1,0,0,1,0,0,872.198,11,1,0,0
"266","DRE13",10,"OUT013",1553,4445,6.28,0,0.027682047,"Soft Drinks",85.5198,1987,1,0,0,0,0,0,1,0,1,0,0,1744.396,26,1,0,0
"267","DRE13",10,"OUT017",1543,8906,6.28,0,0.027861814,"Soft Drinks",85.5198,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,1,0,0
"268","DRE13",10,"OUT019",880,9757,12.6,0,0.048508058,"Soft Drinks",86.1198,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,1,0,0
"269","DRE13",10,"OUT027",1559,7375,12.6,0,0.027570939,"Soft Drinks",86.6198,1985,0,1,0,0,0,0,1,0,0,0,1,2529.3742,28,1,0,0
"270","DRE13",10,"OUT018",1546,13255,6.28,0,0.027817961,"Soft Drinks",85.8198,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,1,0,0
"271","DRE13",10,"OUT010",925,13336,6.28,0,0.046372661,"Soft Drinks",88.5198,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,1,0,0
"272","DRE13",10,"OUT046",1550,12766,6.28,0,0.027705102,"Soft Drinks",88.0198,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,1,0,0
"273","DRE15",10,"OUT013",1553,10912,13.35,0,0.017770596,"Dairy",75.3012,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,1,0,0
"274","DRE15",10,"OUT027",1559,7286,12.6,0,0.01769927,"Dairy",74.2012,1985,0,1,0,0,0,0,1,0,0,0,1,1290.3204,28,1,0,0
"275","DRE15",10,"OUT017",1543,1761,13.35,0,0.0540205365,"Dairy",75.7012,2007,0,0,1,0,0,1,0,0,1,0,0,1442.1228,6,1,0,0
"276","DRE15",10,"OUT045",1548,3151,13.35,0,0.017821466,"Dairy",75.1012,2002,0,0,1,0,0,1,0,0,1,0,0,1366.2216,11,1,0,0
"277","DRE15",10,"OUT049",1550,8951,13.35,0,0.017813048,"Dairy",77.0012,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,1,0,0
"278","DRE15",10,"OUT046",1550,2250,13.35,0,0.0540205365,"Dairy",77.6012,1997,0,0,0,1,1,0,0,0,1,0,0,986.7156,16,1,0,0
"279","DRE15",10,"OUT018",1546,2184,13.35,0,0.017857847,"Dairy",77.5012,2009,0,1,0,0,0,0,1,0,0,1,0,1518.024,4,1,0,0
"280","DRE15",10,"OUT019",880,4727,12.6,0,0.031139933,"Dairy",74.8012,1985,0,0,0,1,1,0,0,1,0,0,0,303.6048,28,1,0,0
"281","DRE15",10,"OUT035",1550,12575,13.35,0,0.017782033,"Dairy",74.2012,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,1,0,0
"282","DRE15",10,"OUT010",925,12942,13.35,0,0.029769107,"Dairy",77.6012,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,1,0,0
"283","DRE25",9,"OUT013",1553,13710,15.35,0,0.073222209,"Soft Drinks",93.312,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,1,0,0
"284","DRE25",9,"OUT017",1543,7353,15.35,0,0.073697713,"Soft Drinks",91.912,2007,0,0,1,0,0,1,0,0,1,0,0,559.272,6,1,0,0
"285","DRE25",9,"OUT019",880,10024,12.6,0,0.128309411,"Soft Drinks",92.112,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,1,0,0
"286","DRE25",9,"OUT046",1550,6257,15.35,0,0.073283193,"Soft Drinks",91.812,1997,0,0,0,1,1,0,0,0,1,0,0,1771.028,16,1,0,0
"287","DRE25",9,"OUT045",1548,10922,15.35,0,0.073431813,"Soft Drinks",91.312,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,1,0,0
"288","DRE25",9,"OUT018",1546,10275,15.35,0,0.073581718,"Soft Drinks",94.412,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,1,0,0
"289","DRE25",9,"OUT027",1559,8191,12.6,0,0.072928316,"Soft Drinks",94.412,1985,0,1,0,0,0,0,1,0,0,0,1,1304.968,28,1,0,0
"290","DRE25",9,"OUT049",1550,5533,15.35,0,0.073397129,"Soft Drinks",91.912,1999,0,1,0,0,1,0,0,0,1,0,0,2609.936,14,1,0,0
"291","DRE25",9,"OUT035",1550,578,15.35,0,0.073269336,"Soft Drinks",92.112,2004,0,0,0,1,0,1,0,0,1,0,0,1118.544,9,1,0,0
"292","DRE27",9,"OUT017",1543,13420,11.85,0,0.133421019,"Dairy",96.0726,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,1,0,0
"293","DRE27",9,"OUT010",925,2446,11.85,0,0.222063351,"Dairy",99.6726,1998,0,0,1,0,0,0,1,1,0,0,0,195.7452,15,1,0,0
"294","DRE27",9,"OUT027",1559,12213,12.6,0,0.132028116,"Dairy",96.0726,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,1,0,0
"295","DRE27",9,"OUT045",1548,4069,11.85,0,0.132939639,"Dairy",98.0726,2002,0,0,1,0,0,1,0,0,1,0,0,1761.7068,11,1,0,0
"296","DRE27",9,"OUT018",1546,11766,11.85,0,0.133211023,"Dairy",95.8726,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,1,0,0
"297","DRE27",9,"OUT046",1550,856,11.85,0,0.13267058,"Dairy",96.4726,1997,0,0,0,1,1,0,0,0,1,0,0,978.726,16,1,0,0
"298","DRE27",9,"OUT035",1550,5664,11.85,0,0.132645493,"Dairy",96.9726,2004,0,0,0,1,0,1,0,0,1,0,0,1174.4712,9,1,0,0
"299","DRE27",9,"OUT013",1553,1084,11.85,0,0.132560174,"Dairy",97.2726,1987,1,0,0,0,0,0,1,0,1,0,0,782.9808,26,1,0,0
"300","DRE27",9,"OUT049",1550,2126,11.85,0,0.132876847,"Dairy",98.0726,1999,0,1,0,0,1,0,0,0,1,0,0,1076.5986,14,1,0,0
"301","DRE37",9,"OUT027",1559,11071,12.6,0,0.09376333,"Soft Drinks",188.8872,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,1,0,0
"302","DRE37",9,"OUT019",880,1253,12.6,0,0.164966345,"Soft Drinks",189.4872,1985,0,0,0,1,1,0,0,1,0,0,0,189.0872,28,1,0,0
"303","DRE37",9,"OUT017",1543,13866,13.5,0,0.094752537,"Soft Drinks",189.9872,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,1,0,0
"304","DRE37",9,"OUT013",1553,11443,13.5,0,0.094141186,"Soft Drinks",188.1872,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,1,0,0
"305","DRE37",9,"OUT049",1550,5347,13.5,0,0.094366079,"Soft Drinks",190.9872,1999,0,1,0,0,1,0,0,0,1,0,0,2836.308,14,1,0,0
"306","DRE37",9,"OUT046",1550,3626,13.5,0,0.094219593,"Soft Drinks",189.9872,1997,0,0,0,1,1,0,0,0,1,0,0,1323.6104,16,1,0,0
"307","DRE37",9,"OUT018",1546,6092,13.5,0,0.094603404,"Soft Drinks",187.0872,2009,0,1,0,0,0,0,1,0,0,1,0,3214.4824,4,1,0,0
"308","DRE37",9,"OUT035",1550,8048,13.5,0,0.0540205365,"Soft Drinks",189.1872,2004,0,0,0,1,0,1,0,0,1,0,0,1890.872,9,1,0,0
"309","DRE37",9,"OUT045",1548,12835,13.5,0,0.094410673,"Soft Drinks",189.0872,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,1,0,0
"310","DRE48",9,"OUT017",1543,6839,8.43,0,0.0540205365,"Soft Drinks",195.3768,2007,0,0,1,0,0,1,0,0,1,0,0,1576.6144,6,1,0,0
"311","DRE48",9,"OUT035",1550,2959,8.43,0,0.017322454,"Soft Drinks",196.8768,2004,0,0,0,1,0,1,0,0,1,0,0,3350.3056,9,1,0,0
"312","DRE48",9,"OUT046",1550,3962,8.43,0,0.01732573,"Soft Drinks",197.9768,1997,0,0,0,1,1,0,0,0,1,0,0,1182.4608,16,1,0,0
"313","DRE48",9,"OUT013",1553,2226,8.43,0,0.017311312,"Soft Drinks",197.8768,1987,1,0,0,0,0,0,1,0,1,0,0,3744.4592,26,1,0,0
"314","DRE48",9,"OUT049",1550,12899,8.43,0,0.017352667,"Soft Drinks",198.7768,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,1,0,0
"315","DRE48",9,"OUT027",1559,5620,12.6,0,0.01724183,"Soft Drinks",197.0768,1985,0,1,0,0,0,0,1,0,0,0,1,8868.456,28,1,0,0
"316","DRE48",9,"OUT018",1546,8364,8.43,0,0.017396308,"Soft Drinks",196.0768,2009,0,1,0,0,0,0,1,0,0,1,0,4138.6128,4,1,0,0
"317","DRE48",9,"OUT045",1548,2081,8.43,0,0.017360867,"Soft Drinks",196.2768,2002,0,0,1,0,0,1,0,0,1,0,0,1576.6144,11,1,0,0
"318","DRE48",9,"OUT010",925,9389,8.43,0,0.028999721,"Soft Drinks",195.8768,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,1,0,0
"319","DRE49",9,"OUT018",1546,2293,20.75,0,0.021336565,"Soft Drinks",153.6024,2009,0,1,0,0,0,0,1,0,0,1,0,1366.2216,4,1,0,0
"320","DRE49",9,"OUT013",1553,2924,20.75,0,0.021232318,"Soft Drinks",151.1024,1987,1,0,0,0,0,0,1,0,1,0,0,2428.8384,26,1,0,0
"321","DRE49",9,"OUT049",1550,4954,20.75,0,0.02128304,"Soft Drinks",153.5024,1999,0,1,0,0,1,0,0,0,1,0,0,2428.8384,14,1,0,0
